type,amount,nameOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,1400472.01,C1716241276,C553804968,1049307.17,2449779.18,1
TRANSFER,2216703.82,C1080269027,C967600004,0.0,0.0,1
CASH_OUT,1167816.02,C1378980948,C39436311,71833.68,1239649.71,1
PAYMENT,139.47,C1101831483,M535300491,0.0,0.0,0
CASH_OUT,68755.57,C1983934079,C328707077,1555552.28,1624307.85,1
TRANSFER,606920.11,C1257308807,C1842247299,0.0,0.0,1
CASH_OUT,272641.08,C1974241192,C169587311,2263607.7,2536248.78,0
CASH_IN,186894.85,C944065810,C654757701,358822.42,171927.57,0
CASH_IN,265909.37,C28250088,C751261642,444539.86,178630.49,0
CASH_OUT,78216.97,C1656816707,C1510252317,120382.91,198599.88,0
PAYMENT,5608.93,C1475355583,M1988332521,0.0,0.0,0
TRANSFER,62184.44,C921483031,C279130483,0.0,0.0,1
TRANSFER,9060955.18,C1360689528,C1674473954,0.0,0.0,1
TRANSFER,363327.53,C814215279,C172341882,2262927.15,2626254.68,0
TRANSFER,90026.9,C2144761776,C514777944,0.0,0.0,1
TRANSFER,489714.94,C781269019,C414219779,0.0,0.0,1
CASH_OUT,21130.53,C1604975792,C2028063289,11413.7,32544.24,0
PAYMENT,36923.0,C1404647336,M1419904670,0.0,0.0,0
CASH_OUT,91691.75,C1841119507,C1966998418,329117.96,420809.71,1
TRANSFER,224661.54,C412407665,C158610955,0.0,0.0,1
PAYMENT,3892.78,C442419253,M732683529,0.0,0.0,0
CASH_OUT,1027152.36,C1016323653,C409414944,519428.56,1546580.92,1
CASH_OUT,394475.36,C1727059464,C2109412580,847768.37,1242243.73,0
PAYMENT,9075.83,C973406300,M2021839292,0.0,0.0,0
CASH_OUT,19004.61,C662547559,C686744534,501824.58,520829.19,0
CASH_OUT,420330.71,C932539468,C1435443699,99227.28,519557.99,1
PAYMENT,13138.39,C860561400,M1277669461,0.0,0.0,0
PAYMENT,10427.5,C2121079490,M2126121682,0.0,0.0,0
CASH_IN,276937.41,C582126365,C1139246823,679284.78,402347.37,0
PAYMENT,12793.0,C492007461,M247712138,0.0,0.0,0
PAYMENT,14012.82,C575523694,M1403070548,0.0,0.0,0
CASH_IN,463159.41,C1965295723,C253663560,721608.28,258448.87,0
PAYMENT,497.85,C1650363246,M866087374,0.0,0.0,0
CASH_OUT,207116.44,C316745101,C477471459,39950.73,247067.18,0
PAYMENT,56822.16,C1630472289,M697230942,0.0,0.0,0
CASH_OUT,243372.65,C42881745,C1847975955,710088.54,953461.19,0
CASH_OUT,1305754.09,C288815046,C1715910544,0.0,1305754.09,1
PAYMENT,3588.61,C1970764581,M1144812877,0.0,0.0,0
CASH_OUT,1205760.86,C408988375,C131871009,8682013.45,9887774.3,1
CASH_OUT,60552.4,C1315456415,C1883862992,85798.81,146351.21,0
CASH_OUT,10000000.0,C2064974440,C184545705,34082.32,10034082.32,1
CASH_OUT,362977.73,C597294341,C1940537272,78013.14,440990.86,0
CASH_OUT,7218629.01,C578564110,C903355474,0.0,7218629.01,1
CASH_OUT,124111.21,C404093479,C733545577,2034027.43,2167618.08,0
TRANSFER,148188.84,C1621152719,C2001263601,0.0,0.0,1
TRANSFER,21574.55,C2002083627,C1024161943,0.0,0.0,1
TRANSFER,5338583.38,C194251863,C280536388,0.0,0.0,1
PAYMENT,12339.75,C1508246580,M1091428295,0.0,0.0,0
CASH_OUT,311601.2,C2079698136,C99320981,461635.09,923227.17,0
CASH_OUT,3774746.08,C1668999438,C1220527232,55231.27,3829977.34,1
PAYMENT,12156.79,C211896147,M1022260513,0.0,0.0,0
CASH_IN,15424.73,C958227534,C348258936,77822.63,62397.9,0
CASH_IN,173535.12,C996788343,C179294295,2786553.49,2613018.38,0
CASH_OUT,59250.11,C671542977,C433418204,1142307.7,1201557.81,1
CASH_IN,276374.02,C507061270,C587254448,648701.35,372327.34,0
PAYMENT,2608.75,C928136459,M95168385,0.0,0.0,0
PAYMENT,2256.36,C1762174757,M1225360557,0.0,0.0,0
PAYMENT,8456.22,C566328277,M1793937974,0.0,0.0,0
CASH_OUT,7863.62,C1361727197,C751887847,147643.86,188422.87,0
CASH_OUT,221072.97,C1578798268,C1483676596,0.0,221072.97,0
TRANSFER,48020.64,C948322640,C1100809835,73477.33,121497.97,0
CASH_OUT,149279.69,C653347115,C1053517216,229339.41,378619.1,1
CASH_IN,87326.7,C1132218971,C917448945,1072.0,0.0,0
TRANSFER,85687.37,C1938227001,C975271128,822712.88,908400.25,0
CASH_OUT,339275.64,C433192438,C1002469873,1481576.03,1820851.68,1
TRANSFER,283429.1,C712071117,C465712526,0.0,0.0,1
CASH_OUT,225988.46,C1611384392,C2053958677,2427189.31,2238530.28,0
TRANSFER,175267.61,C242919633,C1805134264,0.0,0.0,1
CASH_OUT,2232667.51,C441260218,C1543135091,205027.36,2437694.87,1
PAYMENT,10938.28,C1271212106,M659981681,0.0,0.0,0
TRANSFER,491847.47,C1042812790,C610496257,0.0,0.0,1
TRANSFER,1014151.21,C503401072,C486895378,3072647.66,4086798.87,0
PAYMENT,11433.92,C962698862,M1871491510,0.0,0.0,0
CASH_OUT,2154005.71,C1514500854,C1368085881,0.0,2154005.71,1
CASH_IN,248585.51,C1117987546,C1881728351,274071.11,71323.49,0
TRANSFER,424826.49,C1046849817,C1162744412,3839962.47,4264788.97,0
TRANSFER,2758096.0,C1294538821,C651427607,0.0,0.0,1
TRANSFER,48412.47,C1804135110,C1940873838,0.0,0.0,1
CASH_OUT,257325.5,C983695822,C1303411524,219609.87,476935.37,0
PAYMENT,10768.55,C1928806853,M1821684518,0.0,0.0,0
CASH_OUT,105859.41,C1163445011,C1506005745,1210162.91,1316022.32,1
CASH_IN,113943.4,C1031689326,C1658113913,344052.96,230109.55,0
PAYMENT,11948.03,C582435050,M1819860725,0.0,0.0,0
CASH_IN,224543.79,C2219958,C371499888,247274.08,22730.29,0
CASH_OUT,23973.6,C1934722349,C2110025632,29976.0,0.0,0
CASH_IN,28721.53,C1789242794,C1654417675,2663471.02,2634749.49,0
PAYMENT,2867.68,C1854489802,M1846711712,0.0,0.0,0
PAYMENT,6465.38,C774013052,M783666425,0.0,0.0,0
PAYMENT,6054.06,C865647539,M553800805,0.0,0.0,0
CASH_OUT,50277.36,C418678693,C1626346116,150523.47,117349.29,0
TRANSFER,665489.33,C399364024,C201700405,0.0,0.0,1
PAYMENT,16543.34,C1376180872,M1795844716,0.0,0.0,0
TRANSFER,123194.95,C2143112877,C1755380031,535933.16,263908.84,1
CASH_OUT,19456.58,C2021496468,C342517378,3046635.02,3066091.59,0
CASH_OUT,16639.06,C1834602923,C1531823160,235790.2,252429.26,0
CASH_OUT,114627.08,C857672087,C1387515555,0.0,114627.08,1
CASH_IN,36136.73,C1311125874,C1895037705,286724.92,250588.18,0
CASH_OUT,352925.68,C834817799,C1705232795,866297.43,1219223.11,0
TRANSFER,1412763.73,C390951651,C1521793364,3341177.2,4753940.93,0
CASH_IN,184034.5,C1570419416,C1095974001,2141572.82,1957538.32,0
CASH_OUT,5863.97,C2090380520,C1941943656,0.0,5863.97,1
PAYMENT,6941.93,C937461095,M1875469149,0.0,0.0,0
PAYMENT,8249.87,C447318416,M596782446,0.0,0.0,0
CASH_OUT,17346.94,C430870733,C1097636421,2458256.82,2475603.76,0
PAYMENT,3124.73,C1312432958,M1202032954,0.0,0.0,0
TRANSFER,258042.15,C2049157742,C1299720166,0.0,258042.15,0
CASH_OUT,213380.55,C778216844,C339424428,1195296.68,1408677.24,0
PAYMENT,2484.62,C1827645238,M1032295473,0.0,0.0,0
CASH_OUT,2066467.64,C684252268,C2027569559,194510.24,3098566.67,1
CASH_OUT,353992.61,C681914234,C470763864,0.0,353992.61,0
TRANSFER,53340.45,C778841349,C512420448,0.0,0.0,1
CASH_OUT,219808.08,C333447331,C2145722321,1808836.79,2028644.87,0
CASH_OUT,23176.39,C1224150160,C1119864779,239459.35,262635.74,0
TRANSFER,2582733.46,C599107139,C48279139,0.0,0.0,1
PAYMENT,26436.38,C1975348077,M199076710,0.0,0.0,0
CASH_IN,67206.43,C59534134,C1119868453,1268040.29,1094338.65,0
TRANSFER,1457343.37,C1105946611,C704248437,0.0,0.0,1
CASH_OUT,358159.13,C1549709638,C450452025,2150240.84,2508399.97,1
CASH_OUT,111764.7,C1233092662,C308195819,4440481.04,4552245.74,1
CASH_IN,232056.64,C874520088,C998255530,4429740.68,4197684.03,0
TRANSFER,405062.33,C883452416,C89201535,0.0,0.0,1
CASH_OUT,175123.69,C2138214464,C1284712066,717078.93,892202.62,0
TRANSFER,5566368.02,C94269091,C2096924215,0.0,0.0,1
CASH_OUT,355612.56,C219127234,C240399545,2091.0,329294.97,0
CASH_OUT,652993.91,C1614818636,C362803701,0.0,652993.91,1
CASH_OUT,117391.76,C383518242,C1650632341,505524.15,622915.91,0
CASH_OUT,186461.37,C737985470,C1060428376,372784.3,559245.67,0
CASH_OUT,34473.07,C1253152318,C1286341721,17653.89,52126.95,1
TRANSFER,201247.25,C1655225752,C1949844658,0.0,0.0,1
PAYMENT,15977.32,C155765270,M585707160,0.0,0.0,0
CASH_IN,304791.37,C1660996197,C529828744,0.0,0.0,0
CASH_OUT,156396.46,C1659635357,C876852627,842357.16,998753.62,1
CASH_OUT,237955.86,C1349482423,C505083254,0.0,237955.86,0
TRANSFER,722380.88,C1429215839,C1401928307,0.0,0.0,1
CASH_OUT,25289.17,C1215334493,C911653591,357097.54,382386.72,0
TRANSFER,174324.94,C1186321372,C372000070,0.0,0.0,1
CASH_OUT,30092.71,C1492647201,C1594051993,5515724.9,5545817.61,0
CASH_OUT,125464.42,C448860094,C1332940364,332131.92,457596.34,1
CASH_OUT,107128.17,C596998655,C1550443264,29150.7,136278.86,1
CASH_OUT,65447.51,C1721220859,C1995320129,171092.63,717195.81,0
CASH_OUT,766257.55,C38948739,C533828275,46141756.44,46908013.99,1
PAYMENT,4484.57,C1055443982,M1199072049,0.0,0.0,0
CASH_IN,132873.5,C256290096,C1643565729,158617.66,25744.16,0
CASH_IN,537873.18,C1047238940,C1934501427,0.0,0.0,0
PAYMENT,2704.06,C318862766,M463520677,0.0,0.0,0
TRANSFER,2019711.24,C1374552359,C2144721330,3718159.48,5737870.72,0
CASH_OUT,765104.94,C1722472158,C2112033670,2272254.15,3037359.09,1
CASH_OUT,145435.49,C135960496,C832257514,0.0,145435.49,0
CASH_OUT,3857176.83,C1585480308,C78663667,228541.62,4085718.45,1
CASH_OUT,162967.02,C581656809,C505233556,10806453.82,10969420.85,0
CASH_IN,245764.31,C1883727669,C173266015,19609.3,68985.15,0
PAYMENT,16543.1,C3097321,M380258684,0.0,0.0,0
CASH_OUT,471906.6,C437383157,C943161690,5930.71,477837.3,1
CASH_IN,204282.44,C909353408,C322063247,1770343.47,1629294.64,0
PAYMENT,4208.64,C770418951,M1580630946,0.0,0.0,0
CASH_OUT,626195.24,C739010400,C41563134,342735.9,968931.14,1
CASH_IN,116484.35,C630747637,C1571381927,2906901.8,2790417.45,0
CASH_OUT,160252.38,C1863470164,C219388721,1012682.35,1172934.73,0
PAYMENT,20782.22,C1948048414,M1363057981,0.0,0.0,0
CASH_OUT,4011314.1,C511866589,C485003808,229237.42,4240551.52,1
CASH_OUT,140784.05,C672638342,C1775107197,1926069.96,2066854.01,0
PAYMENT,3274.04,C1102552188,M904135226,0.0,0.0,0
CASH_OUT,92545.17,C144515719,C1147986175,0.0,92545.17,1
CASH_OUT,10000000.0,C2029948339,C120055626,879169.43,10879169.43,1
TRANSFER,1619313.55,C1249125999,C435845039,0.0,0.0,1
PAYMENT,4464.55,C1601164046,M1461429200,0.0,0.0,0
CASH_IN,5927.83,C1515200052,C1711084572,910547.87,904620.04,0
TRANSFER,743311.65,C996004667,C723209092,0.0,0.0,1
TRANSFER,1469812.64,C314104431,C1365301493,5129324.8,6599137.44,0
CASH_OUT,327344.81,C1509340153,C1997298083,427526.78,362650.44,0
CASH_OUT,199762.54,C1139316142,C1317611553,950024.29,1149786.83,0
TRANSFER,8980853.88,C741504749,C1185320057,0.0,0.0,1
CASH_OUT,296156.97,C1706729494,C1382749859,1385822.34,1681979.31,1
CASH_OUT,14017.38,C1076609671,C1903932056,0.0,14017.38,1
PAYMENT,3701.19,C1590748548,M550435005,0.0,0.0,0
CASH_IN,90181.27,C1979454751,C1149518105,598628.42,508447.15,0
CASH_OUT,9265.43,C2101131639,C1937187979,0.0,9265.43,1
CASH_OUT,207896.32,C1050695988,C1735834368,1635300.65,1843196.98,0
CASH_OUT,150567.84,C261764844,C32942434,186236.19,336804.04,0
TRANSFER,2598276.05,C742560107,C1438332987,0.0,0.0,1
TRANSFER,112835.43,C1846913649,C963685375,0.0,0.0,1
TRANSFER,1177857.46,C1573546115,C136810328,1890112.83,3067970.28,0
PAYMENT,6486.54,C653222133,M1753179201,0.0,0.0,0
CASH_OUT,114783.58,C1181541605,C575434539,265894.68,380678.25,0
CASH_OUT,167887.62,C910488697,C267768945,831802.53,999690.15,0
PAYMENT,2134.97,C1269916272,M1848285721,0.0,0.0,0
CASH_OUT,97906.89,C686134524,C2023258107,5125874.93,5223781.82,0
CASH_OUT,61217.68,C1560687644,C1244236447,126007.31,187224.99,0
CASH_OUT,717470.9,C160312196,C2102577514,71270.22,788741.12,0
CASH_OUT,281328.94,C375058737,C2015570844,443032.94,724361.88,0
TRANSFER,607684.02,C603912506,C100427864,0.0,0.0,1
CASH_OUT,124706.02,C1029947057,C1602376635,268988.63,393694.65,0
PAYMENT,8189.63,C1412125163,M1807644834,0.0,0.0,0
CASH_OUT,203665.07,C1921073922,C1946238049,35122.99,238788.06,0
CASH_OUT,4130371.73,C1678282233,C1429996969,857797.35,4988169.08,1
CASH_OUT,322437.21,C895454813,C548420582,3922322.16,4244759.36,0
TRANSFER,2329379.8,C2139567516,C411313831,0.0,0.0,1
CASH_OUT,32325.19,C1876833145,C1179710407,3819007.61,3851332.8,0
CASH_OUT,201281.36,C91830551,C1577387180,1337.64,202619.0,1
TRANSFER,86111.65,C2018450953,C1122913595,0.0,0.0,1
PAYMENT,176.31,C1590130157,M1647389338,0.0,0.0,0
CASH_OUT,122090.79,C1011665365,C1882225131,0.0,122090.79,1
PAYMENT,2118.51,C868555878,M1341733254,0.0,0.0,0
CASH_OUT,320266.71,C237482553,C1573611155,1227531.65,1547798.36,0
PAYMENT,24824.28,C332566297,M726293586,0.0,0.0,0
CASH_IN,144595.59,C1929993567,C1795695686,0.0,0.0,0
TRANSFER,85094.53,C611007476,C454120448,21637.23,106731.77,0
CASH_OUT,146294.61,C150849998,C1933630126,0.0,146294.61,0
TRANSFER,10000000.0,C131412689,C1846567377,0.0,0.0,1
TRANSFER,3171085.59,C1892216157,C1308068787,0.0,0.0,1
CASH_OUT,216878.29,C2040868337,C2069719605,2937426.95,3154305.24,0
CASH_OUT,171878.27,C1056720143,C1846017772,217898.19,389776.45,1
PAYMENT,25115.32,C592334391,M1370281489,0.0,0.0,0
CASH_OUT,52701.08,C678271378,C449317666,412266.73,464967.81,0
CASH_OUT,121698.85,C2081383226,C1023081799,1254287.81,1375986.66,0
PAYMENT,13478.94,C1033194002,M1060323813,0.0,0.0,0
CASH_OUT,3339489.46,C1897864068,C1441419882,369291.01,3708780.47,1
TRANSFER,931684.75,C101455775,C1834538811,0.0,0.0,1
CASH_IN,162535.62,C4663652,C803799869,22443.0,0.0,0
CASH_OUT,300554.0,C1751203480,C1374285180,22953.89,323507.89,0
TRANSFER,414394.38,C934172571,C97161291,0.0,0.0,1
TRANSFER,1675153.28,C871029924,C1466367171,0.0,0.0,1
TRANSFER,99168.97,C193359947,C1492417626,0.0,0.0,1
CASH_OUT,239214.83,C706986475,C1775275143,131094.89,370309.72,0
CASH_OUT,59110.13,C767606581,C884978423,927455.12,986565.25,0
CASH_IN,198232.72,C2108272926,C356540275,2743844.64,2545611.92,0
CASH_OUT,196226.55,C310900072,C736245762,346691.02,542917.57,0
TRANSFER,498183.25,C2137896854,C857500368,0.0,0.0,1
PAYMENT,12848.78,C1168255817,M1617948012,0.0,0.0,0
CASH_IN,242137.61,C1276291793,C769901940,600258.49,358120.89,0
CASH_OUT,861189.54,C1637109620,C1172208987,0.0,861189.54,1
CASH_OUT,219854.95,C1164950207,C433181886,4990502.26,5210357.21,0
CASH_OUT,4075956.58,C1194310018,C299514580,79992.36,4155948.94,1
CASH_OUT,1392337.38,C874241747,C762678995,125815.9,1518153.28,1
CASH_OUT,92027.21,C268887859,C953721069,180834.4,272861.61,0
PAYMENT,16240.22,C1018899275,M1018943861,0.0,0.0,0
TRANSFER,232565.37,C1429695579,C1381280025,0.0,0.0,1
CASH_OUT,9039246.82,C378412722,C802151575,464686.69,9503933.51,1
PAYMENT,4643.5,C2100176633,M2096099485,0.0,0.0,0
PAYMENT,11264.98,C644882250,M239697446,0.0,0.0,0
CASH_OUT,117766.81,C1444469866,C200591221,3391190.68,3508957.49,0
CASH_IN,209257.02,C1476539565,C1845937695,4696502.01,4487244.99,0
TRANSFER,5721871.91,C1616758519,C96929934,0.0,0.0,1
TRANSFER,456745.18,C1016889565,C1924324818,0.0,0.0,1
CASH_OUT,134791.88,C1679854717,C391266221,495256.36,741731.15,0
PAYMENT,12975.53,C2058505069,M137971827,0.0,0.0,0
CASH_IN,190880.51,C1529330399,C257286547,93185.31,0.0,0
CASH_OUT,61091.5,C1700889898,C48875939,1677409.19,1738500.69,0
PAYMENT,46032.24,C52304069,M596198297,0.0,0.0,0
TRANSFER,10000000.0,C88849251,C1939028448,0.0,0.0,1
PAYMENT,279.42,C939480137,M1617437431,0.0,0.0,0
CASH_OUT,225564.08,C1005189847,C1498789928,718718.06,944282.14,0
TRANSFER,146743.13,C159173164,C1585124596,0.0,0.0,1
CASH_IN,572112.4,C1853160489,C1245522769,3899091.13,3262149.22,0
CASH_OUT,81244.8,C1809636818,C1228732385,104937.8,188586.38,0
CASH_OUT,1083860.21,C202343880,C1389958255,0.0,1083860.21,1
PAYMENT,2158.59,C1409952854,M1779078418,0.0,0.0,0
CASH_IN,477509.9,C1414645636,C897796115,693115.58,215605.68,0
PAYMENT,8358.28,C1587728624,M2065798701,0.0,0.0,0
CASH_IN,49104.42,C1139049115,C1521632871,364708.35,315603.93,0
CASH_OUT,216558.12,C922526052,C2052364419,0.0,216558.12,0
TRANSFER,715708.3,C1912301021,C1484560516,20338392.76,21054101.06,0
CASH_OUT,1232697.94,C230197841,C449117351,2532328.06,3765025.99,1
TRANSFER,227668.22,C874397913,C528730854,0.0,0.0,1
CASH_OUT,10000000.0,C14856404,C308220962,10662599.15,20662599.15,1
PAYMENT,16156.98,C1410965378,M992764592,0.0,0.0,0
CASH_IN,10202.07,C304065110,C1228482411,35654.78,25452.71,0
PAYMENT,7545.76,C889387959,M2015891937,0.0,0.0,0
TRANSFER,21832.43,C2086908548,C418623592,0.0,0.0,1
CASH_OUT,1822754.86,C941627109,C704744337,1099.26,1823854.12,1
PAYMENT,26565.6,C49229790,M987877049,0.0,0.0,0
PAYMENT,3561.74,C1017908462,M1569844161,0.0,0.0,0
PAYMENT,4287.46,C947032513,M1799575359,0.0,0.0,0
CASH_IN,56693.65,C2043390204,C834471554,117558.18,60864.53,0
CASH_OUT,390053.97,C56000193,C1267177188,922220.05,1312274.02,0
CASH_OUT,548335.12,C687300462,C1048805642,6534669.47,7083004.6,1
TRANSFER,807278.78,C1493770976,C1084758402,0.0,0.0,1
CASH_OUT,319019.69,C736290119,C2033992486,5311640.34,5630660.03,0
TRANSFER,89845.29,C795915077,C101606324,0.0,0.0,1
PAYMENT,1812.58,C1665763484,M1307058206,0.0,0.0,0
TRANSFER,1091589.88,C99498713,C1363621822,0.0,0.0,1
TRANSFER,749615.19,C1135596927,C1802185817,759433.52,1509048.72,0
CASH_IN,115608.64,C995282820,C1952801297,129055.98,13447.34,0
CASH_IN,110696.31,C126878101,C1311542160,529096.95,418400.64,0
TRANSFER,4160888.06,C325611904,C619527902,0.0,0.0,1
CASH_IN,146537.14,C489174408,C2029179435,1256849.62,1110312.48,0
TRANSFER,7567170.36,C1215509660,C96222488,0.0,0.0,1
CASH_OUT,466580.69,C1820999886,C838394568,775534.24,1242114.93,1
PAYMENT,752.18,C1019948773,M438735996,0.0,0.0,0
CASH_OUT,295664.18,C1446413189,C185805228,10184336.54,10480000.72,1
CASH_OUT,63046.19,C499624842,C1322754115,1038411.05,1101457.24,0
CASH_OUT,350800.27,C1071591900,C1325541393,3904036.08,4254836.35,1
CASH_OUT,10000000.0,C2099173172,C497323053,239962.98,10239962.98,1
TRANSFER,2231.46,C170266679,C2133347282,0.0,0.0,1
CASH_IN,144777.91,C5304204,C1932640316,944542.83,799764.92,0
CASH_IN,35374.6,C1284393519,C1462015134,0.0,0.0,0
CASH_IN,252209.59,C1352549408,C1506630418,349305.62,97096.03,0
TRANSFER,23639.56,C594313973,C1343815682,0.0,0.0,1
PAYMENT,17328.57,C1898483082,M1224726477,0.0,0.0,0
TRANSFER,7576324.61,C149249593,C210740885,0.0,0.0,1
CASH_OUT,131842.85,C494904696,C1742037913,3479.07,135321.92,1
CASH_IN,111028.15,C1045554963,C824197891,2215655.93,2430811.88,0
PAYMENT,7630.76,C905191247,M1755338129,0.0,0.0,0
CASH_IN,78088.34,C550497761,C85596850,887526.64,796845.53,0
CASH_IN,21202.62,C2039553894,C36553668,145996.88,76667.6,0
TRANSFER,92735.71,C1351323617,C413722554,0.0,0.0,1
PAYMENT,20640.64,C576347897,M164761511,0.0,0.0,0
CASH_IN,193483.58,C402806039,C1809424478,3606198.82,3412715.24,0
TRANSFER,1191183.65,C180129024,C1802674568,0.0,0.0,1
PAYMENT,12251.98,C1695358851,M647589753,0.0,0.0,0
CASH_OUT,73699.4,C121525303,C202944187,0.0,101525.89,0
CASH_OUT,159094.64,C484122604,C286444496,0.0,159094.64,1
TRANSFER,145945.7,C262579379,C1364025136,0.0,145945.7,0
CASH_OUT,921668.95,C1505563519,C863042157,96395.54,1018064.5,1
CASH_OUT,10000000.0,C1666917384,C779798347,3485891.28,13485891.28,1
TRANSFER,60633.76,C1782791756,C2094676196,0.0,0.0,1
CASH_IN,82363.46,C388028070,C8935815,275928.07,193564.6,0
CASH_IN,183905.48,C1006268835,C1067936865,1545578.33,1361672.85,0
CASH_OUT,1413.71,C2065944447,C1397659094,241715.86,243129.58,0
CASH_IN,75093.33,C1313014915,C814685882,1374275.39,2054002.0,0
CASH_OUT,3354200.39,C459414804,C903962920,0.0,3491865.72,1
CASH_OUT,622235.32,C615309889,C755984599,3377968.96,4000204.28,1
CASH_OUT,102355.82,C975668756,C1009984572,52464.75,154820.57,0
CASH_IN,301014.57,C942008302,C1045101840,1402240.65,1548680.1,0
CASH_IN,125553.62,C658465070,C1394534516,372363.92,246810.29,0
CASH_OUT,88363.33,C1501236812,C495458793,110019.93,198383.25,0
CASH_IN,82428.03,C2057860738,C1260170750,7340936.14,7258508.11,0
TRANSFER,1031608.37,C1371377403,C1639950711,0.0,0.0,1
PAYMENT,1712.34,C2031564574,M1188636030,0.0,0.0,0
CASH_OUT,151105.97,C2068722215,C1242414689,0.0,151105.97,1
TRANSFER,813133.35,C718215446,C1200993280,0.0,0.0,1
PAYMENT,5102.8,C228125347,M1368449734,0.0,0.0,0
CASH_IN,173461.44,C328988742,C668417975,280237.94,106776.5,0
TRANSFER,113447.92,C1407322771,C1980457812,0.0,0.0,1
CASH_OUT,15483.92,C1464203779,C2040749708,161055.91,176539.83,0
TRANSFER,10000000.0,C1274910960,C1270029603,0.0,0.0,1
TRANSFER,173782.59,C517594835,C1448192965,0.0,0.0,1
CASH_IN,193177.34,C759390919,C1801307997,1464217.55,1271040.21,0
PAYMENT,5690.81,C135479925,M1686473758,0.0,0.0,0
CASH_IN,255474.01,C561184275,C1414994448,2063147.94,1807673.93,0
TRANSFER,143332.0,C238846590,C163992807,0.0,0.0,1
CASH_OUT,220899.87,C1730104645,C1495361742,8635778.1,8856677.97,0
PAYMENT,947.41,C910064147,M1215270726,0.0,0.0,0
CASH_OUT,800115.05,C98533918,C1726841955,317406.39,1117521.44,1
TRANSFER,1338487.47,C146036421,C423402109,0.0,0.0,1
CASH_OUT,244223.25,C562187132,C897862292,0.0,244223.25,0
TRANSFER,237383.73,C682215996,C466352325,253975.64,491359.37,0
CASH_OUT,1150413.99,C1171147328,C72945971,1740168.44,2890582.43,1
TRANSFER,345939.22,C1168696437,C719189349,996835.04,1342774.25,0
TRANSFER,904075.49,C134204367,C1940434962,1691505.2,2595580.69,0
CASH_IN,160503.76,C1563208327,C1536105109,0.0,0.0,0
CASH_OUT,33794.36,C1695878973,C2138337366,833094.85,866889.21,0
CASH_IN,260609.66,C786975813,C1902927985,827850.4,567240.74,0
PAYMENT,9912.02,C1965448123,M1185543970,0.0,0.0,0
TRANSFER,1170282.92,C1948396559,C538567441,0.0,0.0,1
CASH_OUT,44565.09,C1988111792,C826624001,2922706.45,2967271.53,0
CASH_IN,13341.07,C236964004,C1870434364,119143.11,105802.04,0
PAYMENT,37692.56,C1735147431,M517570162,0.0,0.0,0
PAYMENT,4621.3,C91005769,M1020965907,0.0,0.0,0
PAYMENT,1240.25,C1020886877,M320991173,0.0,0.0,0
TRANSFER,29473.67,C12589552,C589307049,0.0,0.0,1
TRANSFER,167806.93,C1165837899,C2049883242,0.0,0.0,1
TRANSFER,124417.78,C212421508,C2006047805,0.0,187945.15,0
CASH_OUT,143922.28,C210395854,C1043421834,779066.6,922988.89,0
CASH_OUT,29280.46,C1053462469,C1795508920,35970.91,65251.38,1
PAYMENT,3011.48,C485128565,M2008437193,0.0,0.0,0
CASH_OUT,163490.28,C630486346,C21818636,0.0,163490.28,1
CASH_OUT,46901.7,C584896692,C681488240,0.0,46901.7,0
PAYMENT,9000.0,C90407434,M1718575106,0.0,0.0,0
TRANSFER,1043934.97,C408079205,C1354584978,0.0,0.0,1
CASH_IN,55849.47,C168391307,C446964864,273174.46,217324.99,0
PAYMENT,12068.97,C1607174349,M25637661,0.0,0.0,0
CASH_IN,67162.92,C660022063,C1759095728,72545.0,5382.08,0
CASH_OUT,80408.42,C145041335,C42036121,255752.49,336160.91,0
PAYMENT,5322.06,C1453784756,M1410198206,0.0,0.0,0
PAYMENT,4563.76,C2036055159,M1087174520,0.0,0.0,0
PAYMENT,2541.51,C585063464,M1085097987,0.0,0.0,0
CASH_IN,88956.56,C158002329,C688081392,2039602.45,1950645.88,0
CASH_OUT,9748.89,C383165349,C868497487,180869.12,190618.01,1
CASH_OUT,263838.93,C2124959473,C847633447,3930659.22,4194498.15,0
TRANSFER,10000000.0,C108630257,C1865083017,0.0,0.0,1
